,URL,Title,Type,Floorsize,Carpet_area,Price_per_sqft,Price,Status,No_Of_Bathrooms,Is_new,Description,Facing,Furnishing_status,Locality,About_locality,Amenities_list
455,https://www.makaan.com/mumbai/reputed-builder-jagir-apartments-in-bandra-west-20597452/3bhk-4t-1500-sqft-apartment,"1500 sq ft 3 BHK 4T East facing Apartment for sale at Rs 7.00 crore in Reputed Builder Jagir Apartments in Bandra West, Mumbai",3 BHK Apartment ,"1,500 sq ft",1200 sq ft,"46,666/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",70000000,Ready to move,4,Resale,"It has a built-up area of 1500 sqft and is priced at Rs. 7.00 cr . It is a furnished property. It is east facing property. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details.",East,Furnished,Bandra West,,['AC']
456,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20881571/1bhk-2t-666-sqft-apartment,"666 sq ft 1 BHK 2T East facing Apartment for sale at Rs 2.40 crore in Project in Bandra West, Mumbai",1 BHK Apartment ,666 sq ft,370 sq ft,"36,036/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",24000000,Under Construction,2,New,Well designed 1 bhk multistorey apartment is available at a prime location in Bandra West. It has an area of 666 sqft with a carpet area of 370 sqft . The property is available at a price of Rs. 2.40 cr . The house is unfurnished. It is facing east direction. This residential complex is under-construction as of now. . It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Contact us for more details.,East,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Club House', 'Full Power Backup', 'Sports Facility', ""Children's play area"", 'Swimming Pool', 'Gas connection', 'Gymnasium', 'Intercom', 'Lift(s)']"
457,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20535852/2bhk-2t-850-sqft-apartment,"850 sq ft 2 BHK 2T North facing Apartment for sale at Rs 3.35 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,850 sq ft,610 sq ft,"39,411/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",33500000,Ready to move,2,Resale,It has a built-up area of 850 sqft and is priced at Rs. 3.35 cr . It is a semi-furnished property. Its main door is facing north direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Kindly call us for details.,North,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'BED', ""Children's play area"", 'Dining Table', 'Swimming Pool', 'Sofa', 'Gymnasium', 'Intercom', 'Lift(s)']"
458,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20607498/2bhk-2t-1000-sqft-apartment,"1000 sq ft 2 BHK 2T West facing Completed property Apartment for sale at Rs 6.00 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,"1,000 sq ft",800 sq ft,"60,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",60000000,Ready to move,2,Resale,"It’s a 2 bhk multistorey apartment situated in Bandra West, Mumbai. It has an area of 1000 sqft with a carpet area of 800 sqft . The property is available at a price of Rs. 6.00 cr . The house is semi-furnished. It is west facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. Kindly call us for details.",West,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Gas connection', 'Intercom', 'Lift(s)']"
459,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20724196/2bhk-2t-900-sqft-apartment,"900 sq ft 2 BHK 2T Completed property Apartment for sale at Rs 3.50 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,900 sq ft,750 sq ft,"38,888/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",35000000,Ready to move,2,Resale,Well designed 2 bhk multistorey apartment is available at a prime location in Bandra West. The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details.,,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Gas connection', 'Intercom', 'Lift(s)']"
460,https://www.makaan.com/mumbai/swaraj-homes-rachael-apartment-in-bandra-west-20722107/2bhk-2t-850-sqft-apartment,"850 sq ft 2 BHK 2T Apartment for sale at Rs 7.00 crore in Swaraj Homes Rachael Apartment in Bandra West, Mumbai",2 BHK Apartment ,850 sq ft,700 sq ft,"82,352/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",70000000,Ready to move,2,Resale,"Well Maintained Society. Good location. Excellent flat More About This Property 2 BHK Apartment for sale in Bandra West, Mumbai with modern-day amenities. The Apartment is in Bandra West which is a promising investment destination in Mumbai. This might be your chance to grab the best 2 BHK property for sale in Bandra West. The property is on floor 7 and the total number of floors is 7. It is a very spacious property, spread over 700 Square feet. The built-up area is 850 Square feet. This property has provision for 2 bathroom. Other provisions include Intercom. This property also enjoys power backup facility. Regular water supply is available. It is a gated community. It enjoys a strategic location with many reputed and multispeciality hospitals nearby like Holy Family Multispeciality Hospital Bandra, Lilavati Hospital And Research Centre, and Ojas Eye Hospital. The city's best schools like Bali Guitar Academy, St Joseph's Convent High School, Bandra west., and Duruelo Convent High School are also near this housing project",,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['AC', 'Full Power Backup', 'Gas connection', 'Intercom']"
461,https://www.makaan.com/mumbai/builder-project-in-bandra-west-19418989/6bhk-6t-4300-sqft-apartment,"4300 sq ft 6 BHK 6T Apartment for sale at Rs 24.00 crore in Project in Bandra West, Mumbai",6 BHK Apartment ,"4,300 sq ft",3600 sq ft,"55,813/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",240000000,Ready to move,6,Resale,"A 6 bhk property is available for sale in Bandra West, Mumbai. It has a salable area of 4300 sqft and is available at a price of Rs. 55,813 per sqft. The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Kindly call us for details.",,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,['AC']
462,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20558379/2bhk-2t-1135-sqft-apartment,"1135 sq ft 2 BHK 2T East facing Apartment for sale at Rs 4.25 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,"1,135 sq ft",757 sq ft,"37,444/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",42500000,Ready to move,2,Resale,"A 2 bhk property is available for sale in Bandra West, Mumbai. It has a salable area of 1135 sqft and is available at a price of Rs. 37,444 per sqft. The house is semi-furnished. Its main door is facing east direction. It is a ready-to-move-in property. It is situated in the proximity of all the important facilities. Kindly call us for details.",East,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', ""Children's play area"", 'Gymnasium', 'Intercom', 'Lift(s)']"
463,https://www.makaan.com/mumbai/midcity-infrastructure-navsonnarbala-in-bandra-west-20607478/2bhk-2t-1000-sqft-apartment,"1000 sq ft 2 BHK 2T West facing Apartment for sale at Rs 4.25 crore in Midcity Navsonnarbala in Bandra West, Mumbai",2 BHK Apartment ,"1,000 sq ft",750 sq ft,"42,500/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",42500000,Ready to move,2,Resale,"This spacious 2 bhk multistorey apartment is available for sale and is located in Navsonnarbala, one of the most prestigious projects of Bandra West. It has a salable area of 1000 sqft and is available at a price of Rs. 42,500 per sqft. It is a semi-furnished property. Its main door is facing west direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details.",West,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Gas connection', 'Intercom', 'Lift(s)']"
464,https://www.makaan.com/mumbai/s-raheja-z-16-phase-i-in-bandra-west-21051633/2bhk-2t-1016-sqft-apartment,,,,,,,,,,,,,,,[]
465,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20607511/3bhk-3t-1100-sqft-apartment,"1100 sq ft 3 BHK 3T Completed property Apartment for sale at Rs 4.00 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"1,100 sq ft",900 sq ft,"36,363/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",40000000,Ready to move,3,Resale,"It’s a 3 bhk multistorey apartment situated in Bandra West, Mumbai. The house is unfurnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. If you are interested, please contact us for more details.",,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,['AC']
466,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20607533/2bhk-2t-900-sqft-apartment,"900 sq ft 2 BHK 2T North facing Completed property Apartment for sale at Rs 4.25 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,900 sq ft,708 sq ft,"47,222/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",42500000,Ready to move,2,Resale,"A 2 bhk property is available for sale in Bandra West, Mumbai. It has a built-up area of 900 sqft and is priced at Rs. 4.25 cr . It is a furnished property. It is north facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Contact us for more details.",North,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Club House', 'Full Power Backup', 'Sports Facility', ""Children's play area"", 'Gymnasium', 'Intercom', 'Lift(s)']"
